original_smiles,random_smiles,scaffold_smiles,logp,SAS,qed,TPSA,HBA,HBD,molwt,NumRotBonds
C=CC(=O)N1CCC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,O=C(N1CC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c2ncnc3N)CC1)C=C,N1CC(n2nc(C#Cc3ccccc3)c3c2ncnc3)CC1,1.7849,3.513792963,0.508172696,108.39,8,1,418.457,4
C=CC(=O)N1CCC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,Nc1ncnc2n(C3CCN(C(C=C)=O)C3)nc(C#Cc3cc(OC)cc(OC)c3)c12,c1ncnc2n(C3CCNC3)nc(C#Cc3ccccc3)c12,1.7849,3.513792963,0.508172696,108.39,8,1,418.457,4
C=CC(=O)N1CCC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,C(c1c2c(N)ncnc2n(C2CN(C(C=C)=O)CC2)n1)#Cc1cc(OC)cc(OC)c1,C(c1c2cncnc2n(C2CNCC2)n1)#Cc1ccccc1,1.7849,3.513792963,0.508172696,108.39,8,1,418.457,4
C=CC(=O)N1CCC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,O(C)c1cc(C#Cc2c3c(N)ncnc3n(C3CCN(C(C=C)=O)C3)n2)cc(OC)c1,c1cc(C#Cc2c3cncnc3n(C3CCNC3)n2)ccc1,1.7849,3.513792963,0.508172696,108.39,8,1,418.457,4
C=CC(=O)N1CCC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,C1CC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc23)CN1C(=O)C=C,C1CC(n2nc(C#Cc3ccccc3)c3cncnc23)CN1,1.7849,3.513792963,0.508172696,108.39,8,1,418.457,4
C=CC(=O)N1CCC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,COc1cc(OC)cc(C#Cc2nn(C3CN(C(C=C)=O)CC3)c3ncnc(N)c23)c1,c1cccc(C#Cc2nn(C3CNCC3)c3ncncc23)c1,1.7849,3.513792963,0.508172696,108.39,8,1,418.457,4
C=CC(=O)N1CCC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,COc1cc(C#Cc2nn(C3CN(C(=O)C=C)CC3)c3ncnc(N)c32)cc(OC)c1,c1cc(C#Cc2nn(C3CNCC3)c3ncncc23)ccc1,1.7849,3.513792963,0.508172696,108.39,8,1,418.457,4
C=CC(=O)N1CCC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,c12ncnc(N)c1c(C#Cc1cc(OC)cc(OC)c1)nn2C1CN(C(C=C)=O)CC1,c12ncncc1c(C#Cc1ccccc1)nn2C1CNCC1,1.7849,3.513792963,0.508172696,108.39,8,1,418.457,4
C=CC(=O)N1CCC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,c1(OC)cc(OC)cc(C#Cc2c3c(N)ncnc3n(C3CN(C(=O)C=C)CC3)n2)c1,c1cccc(C#Cc2c3cncnc3n(C3CNCC3)n2)c1,1.7849,3.513792963,0.508172696,108.39,8,1,418.457,4
C=CC(=O)N1CCC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,c1(N)c2c(n(C3CCN(C(C=C)=O)C3)nc2C#Cc2cc(OC)cc(OC)c2)ncn1,c1c2c(n(C3CCNC3)nc2C#Cc2ccccc2)ncn1,1.7849,3.513792963,0.508172696,108.39,8,1,418.457,4
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,C(O)CONC(=O)c1c(Nc2ccc(Br)cc2Cl)c(F)c2c(n(C)cn2)c1,c1c(Nc2ccccc2)cc2c([nH]cn2)c1,3.5256,2.832879808,0.389285654,88.41,6,3,457.687,6
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,c1(F)c2c(cc(C(=O)NOCCO)c1Nc1c(Cl)cc(Br)cc1)n(C)cn2,c1c2c(ccc1Nc1ccccc1)[nH]cn2,3.5256,2.832879808,0.389285654,88.41,6,3,457.687,6
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,c1(C(NOCCO)=O)cc2n(C)cnc2c(F)c1Nc1c(Cl)cc(Br)cc1,c1cc2[nH]cnc2cc1Nc1ccccc1,3.5256,2.832879808,0.389285654,88.41,6,3,457.687,6
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,Fc1c2ncn(C)c2cc(C(NOCCO)=O)c1Nc1c(Cl)cc(Br)cc1,c1c2nc[nH]c2ccc1Nc1ccccc1,3.5256,2.832879808,0.389285654,88.41,6,3,457.687,6
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,C(CONC(c1cc2c(ncn2C)c(F)c1Nc1c(Cl)cc(Br)cc1)=O)O,c1cc2c(nc[nH]2)cc1Nc1ccccc1,3.5256,2.832879808,0.389285654,88.41,6,3,457.687,6
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,n1(C)c2c(c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)c2)nc1,[nH]1c2c(cc(Nc3ccccc3)cc2)nc1,3.5256,2.832879808,0.389285654,88.41,6,3,457.687,6
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,c1n(C)c2cc(C(NOCCO)=O)c(Nc3c(Cl)cc(Br)cc3)c(F)c2n1,c1[nH]c2ccc(Nc3ccccc3)cc2n1,3.5256,2.832879808,0.389285654,88.41,6,3,457.687,6
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,C(CONC(c1c(Nc2c(Cl)cc(Br)cc2)c(F)c2ncn(C)c2c1)=O)O,c1c(Nc2ccccc2)cc2nc[nH]c2c1,3.5256,2.832879808,0.389285654,88.41,6,3,457.687,6
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,Clc1cc(Br)ccc1Nc1c(F)c2c(n(C)cn2)cc1C(NOCCO)=O,c1ccccc1Nc1cc2c([nH]cn2)cc1,3.5256,2.832879808,0.389285654,88.41,6,3,457.687,6
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(NOCCO)=O)cc21,[nH]1cnc2cc(Nc3ccccc3)ccc12,3.5256,2.832879808,0.389285654,88.41,6,3,457.687,6
COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,C(c1ccc(-c2sc3c(nccc3Oc3ccc(NC(=S)NC(=O)Cc4ccc(F)cc4)cc3F)c2)nc1)NCCOC,c1ccc(-c2sc3c(nccc3Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3)c2)nc1,6.2205,2.843958878,0.118499083,97.4,8,3,619.719,11
COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,c1cc(F)ccc1CC(NC(=S)Nc1ccc(Oc2c3sc(-c4ccc(CNCCOC)cn4)cc3ncc2)c(F)c1)=O,c1ccccc1CC(NC(=S)Nc1ccc(Oc2c3sc(-c4ccccn4)cc3ncc2)cc1)=O,6.2205,2.843958878,0.118499083,97.4,8,3,619.719,11
COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,c1cnc2c(sc(-c3ncc(CNCCOC)cc3)c2)c1Oc1ccc(NC(=S)NC(=O)Cc2ccc(F)cc2)cc1F,c1cnc2c(sc(-c3ncccc3)c2)c1Oc1ccc(NC(=S)NC(=O)Cc2ccccc2)cc1,6.2205,2.843958878,0.118499083,97.4,8,3,619.719,11
COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,c12sc(-c3ncc(CNCCOC)cc3)cc1nccc2Oc1ccc(NC(=S)NC(=O)Cc2ccc(F)cc2)cc1F,c12sc(-c3ncccc3)cc1nccc2Oc1ccc(NC(=S)NC(=O)Cc2ccccc2)cc1,6.2205,2.843958878,0.118499083,97.4,8,3,619.719,11
COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,O=C(NC(=S)Nc1ccc(Oc2c3c(cc(-c4ncc(CNCCOC)cc4)s3)ncc2)c(F)c1)Cc1ccc(F)cc1,O=C(NC(=S)Nc1ccc(Oc2c3c(cc(-c4ncccc4)s3)ncc2)cc1)Cc1ccccc1,6.2205,2.843958878,0.118499083,97.4,8,3,619.719,11
COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,C(c1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(Cc5ccc(F)cc5)=O)cc4F)c3s2)nc1)NCCOC,c1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(Cc5ccccc5)=O)cc4)c3s2)nc1,6.2205,2.843958878,0.118499083,97.4,8,3,619.719,11
COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,c1(-c2sc3c(nccc3Oc3ccc(NC(NC(=O)Cc4ccc(F)cc4)=S)cc3F)c2)ncc(CNCCOC)cc1,c1(-c2sc3c(nccc3Oc3ccc(NC(NC(=O)Cc4ccccc4)=S)cc3)c2)ncccc1,6.2205,2.843958878,0.118499083,97.4,8,3,619.719,11
COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,c1(-c2ncc(CNCCOC)cc2)cc2c(s1)c(Oc1ccc(NC(=S)NC(Cc3ccc(F)cc3)=O)cc1F)ccn2,c1(-c2ncccc2)cc2c(s1)c(Oc1ccc(NC(=S)NC(Cc3ccccc3)=O)cc1)ccn2,6.2205,2.843958878,0.118499083,97.4,8,3,619.719,11
COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,c1cc(NC(NC(Cc2ccc(F)cc2)=O)=S)cc(F)c1Oc1ccnc2c1sc(-c1ccc(CNCCOC)cn1)c2,c1cc(NC(NC(Cc2ccccc2)=O)=S)ccc1Oc1ccnc2c1sc(-c1ccccn1)c2,6.2205,2.843958878,0.118499083,97.4,8,3,619.719,11
COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,c12sc(-c3ncc(CNCCOC)cc3)cc1nccc2Oc1c(F)cc(NC(=S)NC(=O)Cc2ccc(F)cc2)cc1,c12sc(-c3ncccc3)cc1nccc2Oc1ccc(NC(=S)NC(=O)Cc2ccccc2)cc1,6.2205,2.843958878,0.118499083,97.4,8,3,619.719,11
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CC2CN(C)CC2C1,C(C1CC2CN(C)CC2C1)Oc1c(OC)cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2c1,C(C1CC2CNCC2C1)Oc1ccc2c(Nc3ccccc3)ncnc2c1,5.7945,3.737693668,0.440550749,59.51,6,1,491.394,6
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CC2CN(C)CC2C1,c1(OCC2CC3C(CN(C)C3)C2)c(OC)cc2c(ncnc2Nc2c(F)c(Cl)c(Cl)cc2)c1,c1(OCC2CC3C(CNC3)C2)ccc2c(ncnc2Nc2ccccc2)c1,5.7945,3.737693668,0.440550749,59.51,6,1,491.394,6
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CC2CN(C)CC2C1,COc1cc2c(cc1OCC1CC3CN(C)CC3C1)ncnc2Nc1ccc(Cl)c(Cl)c1F,c1cc2c(cc1OCC1CC3CNCC3C1)ncnc2Nc1ccccc1,5.7945,3.737693668,0.440550749,59.51,6,1,491.394,6
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CC2CN(C)CC2C1,C12CC(COc3c(OC)cc4c(ncnc4Nc4ccc(Cl)c(Cl)c4F)c3)CC1CN(C)C2,C12CC(COc3ccc4c(ncnc4Nc4ccccc4)c3)CC1CNC2,5.7945,3.737693668,0.440550749,59.51,6,1,491.394,6
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CC2CN(C)CC2C1,c1(OCC2CC3CN(C)CC3C2)c(OC)cc2c(Nc3c(F)c(Cl)c(Cl)cc3)ncnc2c1,c1(OCC2CC3CNCC3C2)ccc2c(Nc3ccccc3)ncnc2c1,5.7945,3.737693668,0.440550749,59.51,6,1,491.394,6
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CC2CN(C)CC2C1,CN1CC2C(CC(COc3c(OC)cc4c(Nc5c(F)c(Cl)c(Cl)cc5)ncnc4c3)C2)C1,N1CC2C(CC(COc3ccc4c(Nc5ccccc5)ncnc4c3)C2)C1,5.7945,3.737693668,0.440550749,59.51,6,1,491.394,6
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CC2CN(C)CC2C1,c1c(Cl)c(Cl)c(F)c(Nc2ncnc3cc(OCC4CC5C(CN(C)C5)C4)c(OC)cc23)c1,c1cccc(Nc2ncnc3cc(OCC4CC5C(CNC5)C4)ccc23)c1,5.7945,3.737693668,0.440550749,59.51,6,1,491.394,6
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CC2CN(C)CC2C1,Fc1c(Cl)c(Cl)ccc1Nc1ncnc2cc(OCC3CC4CN(C)CC4C3)c(OC)cc12,c1ccccc1Nc1ncnc2cc(OCC3CC4CNCC4C3)ccc12,5.7945,3.737693668,0.440550749,59.51,6,1,491.394,6
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CC2CN(C)CC2C1,c1(Cl)ccc(Nc2ncnc3cc(OCC4CC5C(CN(C)C5)C4)c(OC)cc32)c(F)c1Cl,c1ccc(Nc2ncnc3cc(OCC4CC5C(CNC5)C4)ccc23)cc1,5.7945,3.737693668,0.440550749,59.51,6,1,491.394,6
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CC2CN(C)CC2C1,Fc1c(Nc2c3cc(OC)c(OCC4CC5CN(C)CC5C4)cc3ncn2)ccc(Cl)c1Cl,c1c(Nc2c3ccc(OCC4CC5CNCC5C4)cc3ncn2)cccc1,5.7945,3.737693668,0.440550749,59.51,6,1,491.394,6
CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,c1(-c2nn(Cc3cccc(-c4ncc(OCC5CCN(C)CC5)cn4)c3)c(=O)cc2)cc(C#N)ccc1,c1(-c2nn(Cc3cccc(-c4ncc(OCC5CCNCC5)cn4)c3)c(=O)cc2)ccccc1,4.00788,2.668430278,0.384534491,96.93,8,0,492.583,7
CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,C(c1cc(-c2ncc(OCC3CCN(C)CC3)cn2)ccc1)n1c(=O)ccc(-c2cc(C#N)ccc2)n1,C(c1cc(-c2ncc(OCC3CCNCC3)cn2)ccc1)n1c(=O)ccc(-c2ccccc2)n1,4.00788,2.668430278,0.384534491,96.93,8,0,492.583,7
CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,C(c1cccc(-c2ccc(=O)n(Cc3cccc(-c4ncc(OCC5CCN(C)CC5)cn4)c3)n2)c1)#N,c1cccc(-c2ccc(=O)n(Cc3cccc(-c4ncc(OCC5CCNCC5)cn4)c3)n2)c1,4.00788,2.668430278,0.384534491,96.93,8,0,492.583,7
CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,c1(-c2ncc(OCC3CCN(C)CC3)cn2)cccc(Cn2nc(-c3cc(C#N)ccc3)ccc2=O)c1,c1(-c2ncc(OCC3CCNCC3)cn2)cccc(Cn2nc(-c3ccccc3)ccc2=O)c1,4.00788,2.668430278,0.384534491,96.93,8,0,492.583,7
CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,n1(Cc2cccc(-c3ncc(OCC4CCN(C)CC4)cn3)c2)c(=O)ccc(-c2cccc(C#N)c2)n1,n1(Cc2cccc(-c3ncc(OCC4CCNCC4)cn3)c2)c(=O)ccc(-c2ccccc2)n1,4.00788,2.668430278,0.384534491,96.93,8,0,492.583,7
CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,c1(C#N)cc(-c2ccc(=O)n(Cc3cc(-c4ncc(OCC5CCN(C)CC5)cn4)ccc3)n2)ccc1,c1cc(-c2ccc(=O)n(Cc3cc(-c4ncc(OCC5CCNCC5)cn4)ccc3)n2)ccc1,4.00788,2.668430278,0.384534491,96.93,8,0,492.583,7
CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,C1N(C)CCC(COc2cnc(-c3cccc(Cn4nc(-c5cc(C#N)ccc5)ccc4=O)c3)nc2)C1,C1NCCC(COc2cnc(-c3cccc(Cn4nc(-c5ccccc5)ccc4=O)c3)nc2)C1,4.00788,2.668430278,0.384534491,96.93,8,0,492.583,7
CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,c1cc(-c2ncc(OCC3CCN(C)CC3)cn2)cc(Cn2nc(-c3cc(C#N)ccc3)ccc2=O)c1,c1cc(-c2ncc(OCC3CCNCC3)cn2)cc(Cn2nc(-c3ccccc3)ccc2=O)c1,4.00788,2.668430278,0.384534491,96.93,8,0,492.583,7
CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,c1(C#N)cccc(-c2ccc(=O)n(Cc3cc(-c4ncc(OCC5CCN(C)CC5)cn4)ccc3)n2)c1,c1cccc(-c2ccc(=O)n(Cc3cc(-c4ncc(OCC5CCNCC5)cn4)ccc3)n2)c1,4.00788,2.668430278,0.384534491,96.93,8,0,492.583,7
CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,C(c1cc(-c2ncc(OCC3CCN(C)CC3)cn2)ccc1)n1nc(-c2cc(C#N)ccc2)ccc1=O,C(c1cc(-c2ncc(OCC3CCNCC3)cn2)ccc1)n1nc(-c2ccccc2)ccc1=O,4.00788,2.668430278,0.384534491,96.93,8,0,492.583,7
C=CC(=O)N1CCCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,C(C=C)(N1CC(n2c3ccnc(N)c3n(-c3ccc(Oc4ccccc4)cc3)c2=O)CCC1)=O,N1CC(n2c3ccncc3n(-c3ccc(Oc4ccccc4)cc3)c2=O)CCC1,3.9112,3.138855906,0.460528947,95.38,7,1,455.518,5
C=CC(=O)N1CCCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,C=CC(=O)N1CCCC(n2c3c(n(-c4ccc(Oc5ccccc5)cc4)c2=O)c(N)ncc3)C1,N1CCCC(n2c3c(n(-c4ccc(Oc5ccccc5)cc4)c2=O)cncc3)C1,3.9112,3.138855906,0.460528947,95.38,7,1,455.518,5
C=CC(=O)N1CCCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,C1(n2c3c(n(-c4ccc(Oc5ccccc5)cc4)c2=O)c(N)ncc3)CN(C(=O)C=C)CCC1,C1(n2c3c(n(-c4ccc(Oc5ccccc5)cc4)c2=O)cncc3)CNCCC1,3.9112,3.138855906,0.460528947,95.38,7,1,455.518,5
C=CC(=O)N1CCCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,c1c(-n2c(=O)n(C3CN(C(C=C)=O)CCC3)c3ccnc(N)c32)ccc(Oc2ccccc2)c1,c1c(-n2c(=O)n(C3CNCCC3)c3ccncc23)ccc(Oc2ccccc2)c1,3.9112,3.138855906,0.460528947,95.38,7,1,455.518,5
C=CC(=O)N1CCCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,N1(C(C=C)=O)CCCC(n2c3ccnc(N)c3n(-c3ccc(Oc4ccccc4)cc3)c2=O)C1,N1CCCC(n2c3ccncc3n(-c3ccc(Oc4ccccc4)cc3)c2=O)C1,3.9112,3.138855906,0.460528947,95.38,7,1,455.518,5
C=CC(=O)N1CCCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,C=CC(=O)N1CC(n2c3ccnc(N)c3n(-c3ccc(Oc4ccccc4)cc3)c2=O)CCC1,N1CC(n2c3ccncc3n(-c3ccc(Oc4ccccc4)cc3)c2=O)CCC1,3.9112,3.138855906,0.460528947,95.38,7,1,455.518,5
C=CC(=O)N1CCCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,C=CC(=O)N1CCCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c2ccnc3N)C1,N1CCCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c2ccnc3)C1,3.9112,3.138855906,0.460528947,95.38,7,1,455.518,5
C=CC(=O)N1CCCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,c1ccccc1Oc1ccc(-n2c3c(N)nccc3n(C3CN(C(C=C)=O)CCC3)c2=O)cc1,c1ccccc1Oc1ccc(-n2c3cnccc3n(C3CNCCC3)c2=O)cc1,3.9112,3.138855906,0.460528947,95.38,7,1,455.518,5
C=CC(=O)N1CCCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,c1ccccc1Oc1ccc(-n2c(=O)n(C3CCCN(C(=O)C=C)C3)c3c2c(N)ncc3)cc1,c1ccccc1Oc1ccc(-n2c(=O)n(C3CCCNC3)c3c2cncc3)cc1,3.9112,3.138855906,0.460528947,95.38,7,1,455.518,5
C=CC(=O)N1CCCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,C(N1CC(n2c3ccnc(N)c3n(-c3ccc(Oc4ccccc4)cc3)c2=O)CCC1)(C=C)=O,N1CC(n2c3ccncc3n(-c3ccc(Oc4ccccc4)cc3)c2=O)CCC1,3.9112,3.138855906,0.460528947,95.38,7,1,455.518,5
Cc1n[nH]c(C)c1-c1cnn(C2(CC#N)CN(c3cc(F)c(C(=O)NC(C)C(F)(F)F)cc3F)C2)c1,C1C(n2cc(-c3c(C)n[nH]c3C)cn2)(CC#N)CN1c1c(F)cc(C(=O)NC(C(F)(F)F)C)c(F)c1,C1C(n2cc(-c3cn[nH]c3)cn2)CN1c1ccccc1,3.97802,3.883765652,0.491766044,102.63,6,2,507.467,6
Cc1n[nH]c(C)c1-c1cnn(C2(CC#N)CN(c3cc(F)c(C(=O)NC(C)C(F)(F)F)cc3F)C2)c1,CC(NC(c1cc(F)c(N2CC(n3ncc(-c4c(C)n[nH]c4C)c3)(CC#N)C2)cc1F)=O)C(F)(F)F,c1ccc(N2CC(n3ncc(-c4cn[nH]c4)c3)C2)cc1,3.97802,3.883765652,0.491766044,102.63,6,2,507.467,6
Cc1n[nH]c(C)c1-c1cnn(C2(CC#N)CN(c3cc(F)c(C(=O)NC(C)C(F)(F)F)cc3F)C2)c1,N#CCC1(n2cc(-c3c(C)[nH]nc3C)cn2)CN(c2cc(F)c(C(NC(C(F)(F)F)C)=O)cc2F)C1,C1(n2cc(-c3c[nH]nc3)cn2)CN(c2ccccc2)C1,3.97802,3.883765652,0.491766044,102.63,6,2,507.467,6
Cc1n[nH]c(C)c1-c1cnn(C2(CC#N)CN(c3cc(F)c(C(=O)NC(C)C(F)(F)F)cc3F)C2)c1,C1(n2cc(-c3c(C)n[nH]c3C)cn2)(CC#N)CN(c2c(F)cc(C(=O)NC(C)C(F)(F)F)c(F)c2)C1,C1(n2cc(-c3cn[nH]c3)cn2)CN(c2ccccc2)C1,3.97802,3.883765652,0.491766044,102.63,6,2,507.467,6
Cc1n[nH]c(C)c1-c1cnn(C2(CC#N)CN(c3cc(F)c(C(=O)NC(C)C(F)(F)F)cc3F)C2)c1,n1[nH]c(C)c(-c2cnn(C3(CC#N)CN(c4c(F)cc(C(=O)NC(C(F)(F)F)C)c(F)c4)C3)c2)c1C,n1[nH]cc(-c2cnn(C3CN(c4ccccc4)C3)c2)c1,3.97802,3.883765652,0.491766044,102.63,6,2,507.467,6
Cc1n[nH]c(C)c1-c1cnn(C2(CC#N)CN(c3cc(F)c(C(=O)NC(C)C(F)(F)F)cc3F)C2)c1,[nH]1nc(C)c(-c2cn(C3(CC#N)CN(c4cc(F)c(C(=O)NC(C(F)(F)F)C)cc4F)C3)nc2)c1C,[nH]1ncc(-c2cn(C3CN(c4ccccc4)C3)nc2)c1,3.97802,3.883765652,0.491766044,102.63,6,2,507.467,6
Cc1n[nH]c(C)c1-c1cnn(C2(CC#N)CN(c3cc(F)c(C(=O)NC(C)C(F)(F)F)cc3F)C2)c1,c1(C)n[nH]c(C)c1-c1cnn(C2(CC#N)CN(c3c(F)cc(C(NC(C)C(F)(F)F)=O)c(F)c3)C2)c1,c1n[nH]cc1-c1cnn(C2CN(c3ccccc3)C2)c1,3.97802,3.883765652,0.491766044,102.63,6,2,507.467,6
Cc1n[nH]c(C)c1-c1cnn(C2(CC#N)CN(c3cc(F)c(C(=O)NC(C)C(F)(F)F)cc3F)C2)c1,c1(C)c(-c2cn(C3(CC#N)CN(c4c(F)cc(C(=O)NC(C(F)(F)F)C)c(F)c4)C3)nc2)c(C)[nH]n1,c1c(-c2cn(C3CN(c4ccccc4)C3)nc2)c[nH]n1,3.97802,3.883765652,0.491766044,102.63,6,2,507.467,6
Cc1n[nH]c(C)c1-c1cnn(C2(CC#N)CN(c3cc(F)c(C(=O)NC(C)C(F)(F)F)cc3F)C2)c1,c1c(-c2c(C)[nH]nc2C)cnn1C1(CC#N)CN(c2c(F)cc(C(=O)NC(C)C(F)(F)F)c(F)c2)C1,c1c(-c2c[nH]nc2)cnn1C1CN(c2ccccc2)C1,3.97802,3.883765652,0.491766044,102.63,6,2,507.467,6
Cc1n[nH]c(C)c1-c1cnn(C2(CC#N)CN(c3cc(F)c(C(=O)NC(C)C(F)(F)F)cc3F)C2)c1,c1(-c2cn(C3(CC#N)CN(c4c(F)cc(C(NC(C(F)(F)F)C)=O)c(F)c4)C3)nc2)c(C)[nH]nc1C,c1(-c2cn(C3CN(c4ccccc4)C3)nc2)c[nH]nc1,3.97802,3.883765652,0.491766044,102.63,6,2,507.467,6
